IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
I27D;9;0,74;0;1,27;0;0;0;0,31;0,13;0,41;0,66;3,52
I27D;10;0,33;0;2,11;0,05;0;0;1,2;1,66;0,21;0,77;6,33
I27D;11;1,07;0,09;27,08;0,05;0;0;1,22;2,64;1,07;7,58;40,8
I29B;1;0,06;258,39;1,27;15,89;0;0;36,64;0;79,93;222,47;614,65
I29B;2;0,22;0,27;0;0,02;0;0;0,05;0;0,1;0,27;0,93
I29B;4;0;0;200,15;5,01;2,6;138,59;127,44;131,81;118,98;112,94;837,52
I29B;5;188,39;0;112,58;7,8;0,04;0;27,64;17,84;19,53;49,58;423,4
I29B;8;6,9;0;7,31;0,49;0;0;2,68;0;4,18;6,6;28,16
I29B;9;0,99;0;2,51;0,01;0;0;0,34;0;0,57;0,95;5,37
I29B;10;0,88;0;4;0,02;0;0;2,43;1,14;0,52;1,74;10,73
I29B;11;24,07;0,01;52,02;1,39;0;0;4,25;9,88;5,51;23,71;120,84
I30Z;1;0,03;333,91;0,15;15,7;0,03;0;27,43;0;90,59;287,7;755,54
I30Z;2;0,07;0,2;0;0,01;0;0;0,02;0;0,05;0,12;0,47
I30Z;4;0;0;165,26;2,82;9,3;74,69;93,98;222,33;104,64;128,85;801,87
I30Z;5;157,46;0;118,24;6,87;0,07;0;24,5;0,97;25,12;51,45;384,68
I30Z;8;0,51;0;0,54;0,04;0;0;0,2;0;0,31;0,49;2,09
I30Z;9;3,12;0;2,76;0;0;0;0,27;0,12;1,25;1,96;9,48
I30Z;10;0,16;0;2,29;0,01;0;0;1,52;0,29;0,32;0,96;5,55
I30Z;11;1,41;0;18,16;0,04;0;0;0,73;4,32;1,4;3,36;29,42
I44B;1;0,88;813,35;3,42;43,28;0,19;0;60,06;0,31;188,36;730,6;1840,45
I44B;2;3,87;10,34;0,05;0,79;0;0;1,33;0;2,38;5,61;24,37
I44B;4;0;0;238,31;5,37;19,14;1424,75;153,11;116,07;147,75;162,81;2267,31
I44B;5;226,8;0;162,02;8,25;0,02;0;35,46;1,93;27,25;65,66;527,39
I44B;7;0,17;0;0,14;0,01;0;0;0,1;0,25;0,11;0,11;0,89
I44B;8;0,3;0;0,36;0,01;0;0;0,17;0,01;0,16;0,2;1,21
I44B;9;9,67;0;21,39;0,08;0;0;3,5;0,87;5,65;12,17;53,33
I44B;10;2,09;0;22,18;0,49;5,41;0;12,45;6,61;2,55;7,01;58,79
I44B;11;29,42;0,2;246,17;1,09;0;0;6,46;20,92;10,31;79,7;394,27
I44C;1;0;708,68;0,13;37,21;0,06;0;47,32;0,8;171,52;637,54;1603,26
I44C;2;2,02;5,6;0;0,26;0;0;0,82;0;1,19;3,26;13,15
I44C;4;1,44;0;220,08;5,41;19,48;1043,57;134,52;123,6;139,16;176,08;1863,34
I44C;5;233,75;0;159,34;8,24;0;0;31,74;0;28,43;65,24;526,74
I44C;9;9,59;0;19,93;0,03;0;0;3,54;0,46;6,06;11,5;51,11
I44C;10;2,04;0;16,71;0,24;0;0;8,85;5,71;1,83;5,72;41,1
I44C;11;20,25;0,21;181,92;0,15;0;0;5,44;20,59;9,95;47,37;285,88
I47B;1;1,12;838,54;4,44;46,17;0;0;52,7;0,42;187,01;749,38;1879,78
I47B;2;4,31;10,57;0;0,77;0;0;1,32;0;2,65;6,36;25,98
I47B;4;22,11;0;234,82;6,24;6,41;1464;145,38;85,85;141,89;155,68;2262,38
I47B;5;193,84;0;148,11;8,8;0,06;0;31,13;7,1;22,62;59,23;470,89
I47B;8;0,14;0;0,12;0,01;0;0;0,04;0;0,07;0,07;0,45
I47B;9;7,89;0;24,91;0,08;0;0;3,1;3,95;4,24;14,24;58,41
I47B;10;2,06;0;26,53;0,71;16,63;0;14,78;13,26;2,7;7,55;84,22
I47B;11;8,74;0,32;193,64;0,32;0;0;4,39;17,18;6,88;75,56;307,03
I68D;1;5,28;374,85;2,08;23,32;0,2;0;32,26;0,31;134,66;405,35;978,31
I68D;4;0,38;0;19,47;1,28;0,97;0,38;10,6;7,5;11,86;15,41;67,85
I68D;5;4,85;0;2,29;0,06;0;0;0,45;0;0,58;1,51;9,74
I68D;7;0,02;0;0;0;0;0;0;0;0;0;0,02
I68D;8;0;0;0,28;0,03;0;0;0,27;0;0,35;0,11;1,04
I68D;9;7,4;0;13,7;0,33;0;0;1,95;6,77;3,81;8,1;42,06
I68D;10;0,28;0;4,2;0,2;0;0;1,97;2,44;0,62;1,43;11,14
I68D;11;4,02;0,41;106,28;0,16;0;0;1,81;8,38;4,62;48,38;174,06
J23Z;1;2,43;541,11;0,01;27,38;0;0;19,47;0;72,65;445,09;1108,14
J23Z;2;0,17;0,44;0;0,05;0;0;0,08;0;0,04;0,15;0,93
J23Z;4;6,77;0;415,55;7,49;1,43;21,2;110,93;10,82;104,59;228,07;906,85
J23Z;5;307,36;0;125,84;21,47;0,91;0;13,03;0,94;26,84;56,95;553,34
J23Z;8;0,64;0;0,54;0,01;0;0;0,1;0;0,13;0,37;1,79
J23Z;9;3,48;0;5,04;0,06;0;0;1,2;40,81;1,66;3,91;56,16
J23Z;10;0,04;0;4,35;0,09;0;0;3,54;6,98;0,37;1,64;17,01
J23Z;11;5,29;0;22,25;0,13;0;0;0,66;11,52;1,56;18,51;59,92
L06B;1;2,24;330,35;6,34;22,59;9,1;0;25,39;2,59;74,41;288,12;761,13
L06B;2;0,49;0,63;0,01;0,01;0;0;0;0;0,05;0,26;1,45
L06B;4;0,02;0;96,24;4,38;1,32;155,69;48,91;17,76;42,1;65,32;431,74
L06B;5;106,03;0;73,51;6,85;0,55;0;15,95;0,51;13,82;27,37;244,59
L06B;7;0,59;0;0,11;0;0;0;0,02;0;0,06;0,13;0,91
L06B;8;0,44;0;2,38;0,19;0,03;0;1,84;0,12;2,51;1,01;8,52
L06B;9;3,19;0;5,92;0,02;0;0;0,59;0;1,83;3,23;14,78
L06B;10;0,57;0;17,77;0,76;4,08;0;8,54;2,01;1,78;7,32;42,83
L06B;11;4,43;0,28;7,65;0,28;0;0;2,5;0;2,79;4,05;21,98
L17B;1;2,55;290,51;5,71;22,34;1,98;0;25,94;0;73,27;258,96;681,26
L17B;2;0,04;0,07;0;0,01;0;0;0,01;0;0,02;0,07;0,22
L17B;4;0;0;66,47;4,01;0,47;2,91;46,51;8,24;36,47;49,3;214,38
L17B;5;106,64;0;68,51;5,34;0,05;0;15,82;0,04;10,79;24,3;231,49
L17B;7;0,42;0;0,08;0;0;0;0,01;0;0,04;0,09;0,64
L17B;8;0,54;0;4,33;0,39;0;0;3,93;0;5,12;1,92;16,23
L17B;9;1,4;0;1,9;0,01;0;0;0,16;0;0,54;0,68;4,69
L17B;10;0,29;0;13,71;0,55;0;0;6,71;0,18;1,22;5,33;27,99
L17B;11;4,74;0,01;7,95;0,42;0;0;3,7;0;3,89;3,83;24,54
L20B;1;0,09;316,35;8,89;22,01;5,03;0;33,97;0,42;94,64;311,43;792,83
L20B;2;0,03;0,07;0;0,01;0;0;0,01;0;0,02;0,06;0,2
L20B;4;0,42;0;105,43;7,63;192,73;7,94;90,49;36,64;59,23;78,67;579,18
L20B;5;145,14;0;96,1;7,56;0,18;0;21,64;0,09;14,2;33,76;318,67
L20B;7;0,56;0;0,11;0;0;0;0,02;0;0,06;0,12;0,87
L20B;8;0,05;0;3,7;0,37;0;0;3,57;11,53;4,62;1,52;25,36
L20B;9;10,34;0;12,65;0,31;0;0;3,38;4,75;2,96;8,39;42,78
L20B;10;0,3;0;22,14;1,02;0;0;11,61;0,83;2,47;9;47,37
L20B;11;4,02;0;6,59;0,28;0,24;0;2,18;5,76;2,43;3,38;24,88
L20C;1;2,69;320,46;3,15;20,59;13,41;0;25,48;0,45;84,55;278,92;749,7
L20C;2;0,27;0,39;0;0,04;0;0;0,05;0;0,16;0,43;1,34
L20C;4;0;0;92,57;5,16;2,76;2;56,9;32,73;47,65;63,79;303,56
L20C;5;113,12;0;74,41;5,38;0,37;0;16,3;0,25;11,53;26,09;247,45
L20C;7;0,79;0;0,15;0;0;0;0,03;0;0,08;0,18;1,23
L20C;8;0,13;0;2,18;0,21;0;0;2,03;1,48;2,61;0,91;9,55
L20C;9;5,92;0;12,37;0,18;0,03;0;2,27;4,06;2,91;6,62;34,36
L20C;10;0,76;0;20,62;1,16;0,18;0;10,23;4,07;1,84;8,63;47,49
L20C;11;6,3;0,07;8,77;0,34;0;0;2,62;0,06;2,97;4,75;25,88
L63F;1;0,37;384,11;4,73;23,55;4,78;0;27,48;0,54;110,8;318,81;875,17
L63F;4;0;0;1;0,08;0;0;0,12;0,71;0,55;0,9;3,36
L63F;5;1,39;0;0,97;0,1;0;0;0,17;0;0,18;0,37;3,18
L63F;8;0,05;0;1,25;0,12;0;0;1,2;0,08;1,57;0,52;4,79
L63F;9;4,21;0;9,17;0,28;0;0;2,4;4,67;2,17;4,91;27,81
L63F;10;0,64;0;27,74;2,37;0;0;14,2;4,17;2,35;12,59;64,06
L63F;11;11,87;0,08;19,51;0,84;0;0;4,37;0;3,63;9,84;50,14
L64A;1;0,4;288,77;3,58;18,81;3,5;0;22,79;0,34;79,73;243,83;661,75
L64A;4;0;0;41,59;1,95;0,62;6,44;26,93;15,97;20,55;28,21;142,26
L64A;5;56,46;0;38,5;2,59;0,06;0;8,53;0,06;6,05;13,83;126,08
L64A;7;1,31;0;0,43;0,02;0;0;0,2;0,31;0,18;0,38;2,83
L64A;8;0,22;0;2,78;0,25;0;0;2,52;3,7;3,3;1,17;13,94
L64A;9;5,34;0;9,73;0,38;0;0;2,92;3,8;2,41;6,07;30,65
L64A;10;0,66;0;21,97;2,43;3,6;0;10,96;1,98;2,02;11,41;55,03
L64A;11;11,66;0,05;18,53;0,84;0;0;4,33;0;3,68;9,66;48,75
L64B;1;0,94;196,75;3,06;13,08;0,13;0;14,53;0;55,79;192,7;476,98
L64B;8;0;0;3,48;0,35;0;0;3,36;0;4,36;1,43;12,98
L64B;9;8,23;0;24,22;0,22;0;0;3,6;2,51;4,55;10,65;53,98
L64B;10;0,91;0;21,27;0,28;0;0;9,95;0,62;1,95;6,76;41,74
L64B;11;8,59;0,26;13,74;0,79;0;0;4,33;0;4,02;5,4;37,13
M01B;1;4,86;752,08;6,99;64,26;1,43;0;59,4;0;162,57;598,45;1650,04
M01B;2;36,8;56,65;0,42;8,68;0;0;9,02;0;9,26;27,97;148,8
M01B;4;0,45;0;416,78;18,29;7,24;0;296,61;97,06;203,8;307,5;1347,73
M01B;5;347,37;0;244,5;16,45;1,97;0;66,53;0,44;34,19;76,72;788,17
M01B;7;1,08;0;0,21;0,01;0;0;0,04;0;0,11;0,24;1,69
M01B;8;0;0;33,79;3,35;0;0;32,63;0;42,35;13,83;125,95
M01B;9;2,21;0;2,58;0,02;0;0;0,37;0,49;1,49;1,04;8,2
M01B;10;2,95;0;52,31;4,52;7,88;0;30,85;72,18;3,19;22,99;196,87
M01B;11;4,16;0,02;65,96;2,1;0;0;20,46;0;20,12;23,38;136,2
M02B;1;2,01;472,39;5,87;35,21;7,33;0;38,91;0,06;109,21;406,02;1077,01
M02B;2;0,26;0,48;0;0,06;0;0;0,08;0;0,15;0,34;1,37
M02B;4;0;0;141,88;9,03;4,36;0,25;102,44;31,24;84,53;104,51;478,24
M02B;5;150,52;0;102,43;8,06;0,33;0;23,57;0,18;17,33;35,67;338,09
M02B;7;0,87;0;0,17;0,01;0;0;0,03;0;0,09;0,19;1,36
M02B;8;0;0;1,76;0,17;0;0;1,7;0;2,21;0,72;6,56
M02B;9;3,41;0;8,51;0,03;0;0;0,81;0,09;1,86;3,84;18,55
M02B;10;1,11;0;29,75;1,46;1,55;0;15,12;6,04;2,6;12,08;69,71
M02B;11;5,13;0,04;8,64;0,37;0,08;0;3,49;0,15;3,94;4;25,84
M04D;1;5,2;248,96;5,76;17,95;0,72;0;18,09;0;56,43;225,44;578,55
M04D;2;0,08;0,15;0;0,01;0;0;0,03;0;0,04;0,15;0,46
M04D;4;0;0;115,59;5,9;0;0;79,23;3,68;48,32;68,59;321,31
M04D;5;123,04;0;79,59;6,05;0,02;0;18,01;0,02;9,81;28,05;264,59
M04D;7;0,64;0;0,12;0;0;0;0,02;0;0,06;0,14;0,98
M04D;8;0;0;1,1;0,11;0;0;1,06;0;1,38;0,45;4,1
M04D;9;0,51;0;0,47;0,01;0;0;0,05;0;0,16;0,4;1,6
M04D;10;0,17;0;8,79;0,76;0;0;4,32;0,03;0,83;4,23;19,13
M04D;11;4,26;0,01;4,57;0,21;0;0;1,71;0;2,13;2,44;15,33
M60C;1;0,36;312,75;5,89;19,5;4,15;0;29,88;0,46;91,9;284,32;749,21
M60C;4;0;0;49,47;2,81;0,47;0,17;37,53;13,09;25,09;33,19;161,82
M60C;5;85,47;0;55,75;4,14;0;0;11,97;0;8,61;20,22;186,16
M60C;7;0,14;0;0,03;0;0;0;0;0;0,01;0,03;0,21
M60C;8;0;0;0,62;0,06;0;0;0,6;0;0,78;0,25;2,31
M60C;9;10,37;0;11,96;0,28;0;0;4,57;10;3,32;7,96;48,46
M60C;10;0,27;0;29,94;1,01;63,46;0;13,82;2,12;3,41;10,65;124,68
M60C;11;7,58;0,17;15,59;0,54;0;0;3,51;0;4,98;7,22;39,59
M62Z;1;0,47;342,02;2,42;22,44;2,94;0;24,06;0;98,65;304,25;797,25
M62Z;4;0;0;6,32;0,36;0;0;4,81;1,52;3,48;3,72;20,21
M62Z;5;14,65;0;8,16;0,39;0;0;1,7;0;1,23;2,48;28,61
M62Z;7;0,08;0;0,02;0;0;0;0;0;0,01;0,02;0,13
M62Z;8;0;0;1,82;0,18;0;0;1,76;0;2,28;0,75;6,79
M62Z;9;0,62;0;2,53;0;0;0;0,09;0,64;0,55;0,82;5,25
M62Z;10;0,77;0;28,16;1,61;0;0;13,95;0,79;2,28;11,22;58,78
M62Z;11;11,96;0;21,72;1;0;0;6,21;0;5,48;10,43;56,8
N05B;1;1,04;347,42;5,3;18,65;0;0;16,86;4,11;62,25;318,12;773,75
N05B;4;0;0;219,42;5,54;0,26;0,49;71,39;36,4;84,22;153,8;571,52
N05B;5;197,04;0;129,5;17,03;0,41;0;23,98;0,46;29,83;54,97;453,22
N05B;9;0,21;0;0,28;0;0;0;0,02;0,65;0,07;0,2;1,43
N05B;10;0,47;0;10,39;0,22;0;0;5,13;3,7;0,68;4,26;24,85
N05B;11;4,88;0;6,45;0,12;0;0;0,61;0,06;0,76;2,96;15,84
N06Z;1;0,73;453,24;14,87;28,23;0,58;0;28,7;0;95,56;444,46;1066,37
N06Z;2;5,17;10,37;0;0,8;0;0;1,56;0;1,45;4,73;24,08
N06Z;4;0,06;0;201,98;6,9;0,74;158,33;92,66;20,9;77,39;130,19;689,15
N06Z;5;169,69;0;122,24;14,93;0,96;0;23,34;1,93;30,15;50,96;414,2
N06Z;8;0;0;0,57;0,06;0;0;0,55;0;0,71;0,23;2,12
N06Z;9;2,03;0;2,36;0,05;0;0;0,4;0,2;0,99;1,38;7,41
N06Z;10;0,54;0;10,59;0,24;1,33;0;7,53;2,16;0,89;3,82;27,1
N06Z;11;3,69;0,15;5,22;0,09;0;0;0,89;0,08;1,19;2,94;14,25
N07Z;1;2,33;427,58;12,3;30,63;0,23;0;30,22;0,44;92,45;390,83;987,01
N07Z;4;0,23;0;181,31;5,43;1,22;0,81;70,08;26,72;74,76;120,66;481,22
N07Z;5;164,11;0;109,31;13,66;1,05;0;21,05;0,8;20,3;44,77;375,05
N07Z;8;0,96;0;1,09;0,02;0;0;0,36;0;0,39;0,98;3,8
N07Z;10;0,33;0;9,26;0,12;0,27;0;4,55;5,81;0,71;3,53;24,58
N07Z;11;4,23;0,29;10,74;0,13;0;0;0,61;0,27;0,74;7,1;24,11
N14Z;1;2,74;552,81;12,58;32,19;0,52;0;36,31;0,42;116,85;544,68;1299,1
N14Z;2;0,34;0,43;0,01;0,02;0;0;0,02;0;0,1;0,25;1,17
N14Z;4;0,01;0;257,43;5,37;1,85;12,56;75,11;46,45;100,17;152,56;651,51
N14Z;5;216,08;0;147,35;17,07;1,49;0;25,79;1,46;26,02;57,12;492,38
N14Z;9;0,41;0;0,91;0;0;0;0,08;0;0,25;0,33;1,98
N14Z;10;0,27;0;13,04;0,08;0,42;0;7,49;4,3;0,96;5,07;31,63
N14Z;11;6,7;0,69;17,48;0,06;0;0;0,58;0,21;1,64;11,2;38,56
N21Z;1;1,81;468,45;9,45;28,32;0,5;0;30,72;0;104,61;455,91;1099,77
N21Z;4;0;0;231,22;5,99;0,32;0,16;79;23,92;103,26;135,22;579,09
N21Z;5;198,26;0;139,43;16,18;0,74;0;24,98;1,03;21,48;47,74;449,84
N21Z;9;0,32;0;0,47;0,01;0;0;0,07;0;0,13;0,3;1,3
N21Z;10;0,35;0;13,62;0,15;0,49;0;8,26;7,03;1,19;4,93;36,02
N21Z;11;5,52;0,52;6,75;0,04;0;0;0,59;0,12;0,85;3,99;18,38
N25Z;1;1,32;300,01;4,42;16,6;0;0;15,3;0,45;60,03;277,58;675,71
N25Z;4;0;0;189,93;4,23;0,59;0,52;51,88;30,66;68,75;126,07;472,63
N25Z;5;158,04;0;104,86;12,44;1,8;0;17,02;1,94;21,49;43,78;361,37
N25Z;9;0,22;0;0,28;0;0;0;0,04;0,57;0,09;0,16;1,36
N25Z;10;0,61;0;9,17;0,13;0,3;0;3,77;3,12;0,75;3,55;21,4
N25Z;11;4,52;0;4,64;0,04;0;0;0,28;0;0,59;2,05;12,12
O01E;1;3,46;462,79;36,48;14,05;0,46;0;38,42;1,7;139,87;435,82;1133,05
O01E;2;3,51;7,52;0,07;0,99;0;0;1,23;0,57;1,59;4,45;19,93
O01E;4;0;0;133,09;3,37;1,8;0;39,37;51,65;56,91;82,5;368,69
O01E;5;101,66;0;80,75;6,75;0,62;0;24,51;0,84;9,85;36,56;261,54
O01E;6;0;0;402,02;17,28;0;0;31,54;11,74;20,34;68,34;551,26
O01E;10;1,29;0;20,16;0,42;0;0;11,85;0,76;1,69;7,76;43,93
O01E;11;1,35;0,24;5,25;0,05;0;0;0,16;0;0,25;1,96;9,26
O01F;1;1,67;443,54;28,03;17,51;0,93;0;32;1,24;142,41;421,75;1089,08
O01F;2;0,9;1,79;0,02;0,15;0,13;0;0,32;0;0,41;1,41;5,13
O01F;4;0;0;128,92;3,56;0,44;0;43,93;38,41;59,09;78,5;352,85
O01F;5;95,74;0;75,32;6,98;1,12;0;19,64;2;8,96;30,62;240,38
O01F;6;0;0;302,11;13,52;0;0;26,58;5,49;16,12;50,79;414,61
O01F;10;1,01;0;15,02;0,34;0;0;8,45;0,98;1,24;5,37;32,41
O01F;11;0,35;0;3,64;0,02;0;0;0,07;0;0,1;1,12;5,3
O01G;1;3,97;448,85;24,6;15,32;0,96;0;36,03;0;148,67;437,86;1116,26
O01G;2;2,64;5,33;0;0,71;0;0;0,79;0,5;0,82;2,09;12,88
O01G;4;0;0;144,62;3,14;0,89;0;35,89;53,22;62,51;87,45;387,72
O01G;5;103,99;0;84,04;7,23;2,26;0;19,07;3,39;11,88;32,43;264,29
O01G;6;0,3;0;157,09;8,48;0;0;19,67;13,84;14,43;36,83;250,64
O01G;10;0,76;0;15,6;0,21;0;0;7,34;1,01;1,29;5,76;31,97
O01G;11;1,08;0,25;6,56;0,03;0;0;0,09;2,19;0,25;2,76;13,21
O01H;1;0,57;410,3;27,86;15,83;0,48;0;24,98;1,07;119,98;370,57;971,64
O01H;2;0,17;0,35;0;0,03;0;0;0,07;0;0,09;0,33;1,04
O01H;4;0;0;120,76;3,23;0,92;0,01;51,91;30,08;50,67;68,49;326,07
O01H;5;110,72;0;77,27;7,17;1,02;0;22,06;1,48;8,67;35,45;263,84
O01H;6;0;0;142,25;5,91;0;0;13,3;0;6,32;23,95;191,73
O01H;9;0;0;0;0;0;0;0;0,6;0;0;0,6
O01H;10;0,31;0;15,87;0,16;0;0;13,33;1,66;0,89;7,21;39,43
O01H;11;1,19;0;2,55;0,04;0;0;0,09;0;0,1;1,2;5,17
O60C;1;0,96;311,99;27,83;8,02;0,44;0;30,85;0;143,27;289,74;813,1
O60C;4;0;0;2,05;0,05;0;0;0,61;0;0,84;1,16;4,71
O60C;5;3,12;0;2,4;0,13;0;0;0,47;0;0,12;0,61;6,85
O60C;6;0;0;337,7;20,56;0;0;33,07;13,53;23,21;69,24;497,31
O60C;9;0,04;0;0,05;0;0;0;0,05;0;0,01;0,04;0,19
O60C;10;1,27;0;11,36;0,51;0;0;5,49;0,17;1,11;3,39;23,3
O60C;11;0,55;0,15;3,99;0,01;0;0;0,03;0;0,15;1,62;6,5
O60D;1;0,2;291,42;27,1;9,99;0,73;0;23,55;0,86;85,91;312,26;752,02
O60D;4;0;0;0,05;0;0;0;0,02;0;0,03;0,02;0,12
O60D;5;0,13;0;0,11;0,01;0;0;0,03;0;0,01;0,03;0,32
O60D;6;0;0;299,76;10,32;0;0;24,86;11,7;21,73;41,15;409,52
O60D;10;0,15;0;9,39;0,09;0;0;6,94;0,03;0,51;4,14;21,25
O60D;11;0,45;0;4,56;0,03;0;0;0,05;0;0,11;1,31;6,51
O65B;1;1,57;292,51;21,01;15,65;0,99;0;23,38;0;86,4;340,24;781,75
O65B;6;0;0;18,79;1,44;0;0;5,19;0;5,35;14,48;45,25
O65B;10;0,39;0;12,97;0,06;0;0;5,58;3;0,9;5;27,9
O65B;11;3,89;0;8,64;0,23;0;0;0,69;0,63;0,64;3,25;17,97
O65C;1;1,73;232,71;12,63;14,23;0,17;0;18,85;0,31;71,24;280,31;632,18
O65C;6;0;0;16,6;0,84;0;0;1,91;0,03;2,49;9,31;31,18
O65C;9;0;0;0;0;0;0;0;1,29;0;0;1,29
O65C;10;0,57;0;11,66;0,09;0;0;4,24;2,06;0,79;4,48;23,89
O65C;11;5,01;0;9,39;0,36;0;0;0,59;0,14;0,63;3,92;20,04
P60C;1;1,72;109,71;8,68;4,62;0;0;8,98;11,04;20,5;111,47;276,72
P60C;10;0,09;0;2,06;0,03;0;0;0,94;0,81;0,15;0,73;4,81
P66D;1;0;355,6;16,08;13,2;0;0;23,95;0;70,6;329,08;808,51
P66D;10;0,11;0;2,38;0,06;0;0;1,28;1,14;0,22;0,78;5,97
P66D;11;2,22;0,25;1,33;0,09;0;0;0,93;0;0,38;1,23;6,43
P67C;1;1,7;386,39;14,45;16,18;0;0;32,02;0,36;97,13;330,15;878,38
P67C;10;0,41;0;5,96;0,1;0;0;2,52;0,15;0,44;1,47;11,05
P67C;11;0,26;0,03;5,48;0,01;0;0;0,11;0;0,18;2,33;8,4
P67D;1;0,22;260,03;18,18;9,08;0,13;0;17,9;0,87;58,06;249,12;613,59
P67D;10;0,11;0;1,73;0,05;0;0;0,86;0,28;0,15;0,55;3,73
P67D;11;1,25;0,14;0,77;0,05;0;0;0,52;0;0,21;0,7;3,64
X62Z;1;2,15;312,85;5,07;14,09;0,52;0;29,98;4,3;77,05;260,78;706,79
X62Z;2;2,83;4,57;0;0,34;0;0;0,84;0;1,38;2,57;12,53
X62Z;4;0;0;26,98;1,18;0,06;0,36;7,83;3,47;10,09;18,89;68,86
X62Z;5;17,93;0;14,69;1,15;0,03;0;3,38;0,03;3,08;5,94;46,23
X62Z;8;6,13;0;3,01;0,82;0;0;1,01;3,81;4,44;5,96;25,18
X62Z;9;1,37;0;5,17;0,01;0;0;0,4;2,96;1,04;3,08;14,03
X62Z;10;0,87;0;10,66;0,43;13,73;0;5,22;3,55;1,06;3,59;39,11
X62Z;11;7,54;0;16,96;1,7;0;0;3,07;2,34;3,2;7,89;42,7
