IN_DRG;IN_CodeF;IN_Anzahl;IN_Prozent;IN_AnzahlN;IN_ProzentN
D12B;I50.9;4;0,0147;4;0,0065
D12B;J35.2;4;0,0147;4;0,0065
D12B;J35.8;4;0,0147;4;0,0065
D12B;J37.0;4;0,0147;4;0,0065
D12B;J39.80;4;0,0147;4;0,0065
D12B;R11;4;0,0147;4;0,0065
D12B;S02.2;4;0,0147;4;0,0065
D12B;Z11;4;0,0147;4;0,0065
D13B;D68.30;34;0,3778;34;0,0865
D13B;Z92.1;25;0,2778;25;0,0636
D13B;T81.0;17;0,1889;17;0,0433
D13B;I10.90;16;0,1778;16;0,0407
D13B;E10.90;11;0,1222;11;0,028
D13B;J35.2;11;0,1222;11;0,028
D13B;K08.3;10;0,1111;11;0,028
D13B;I15.90;10;0,1111;10;0,0254
D13B;K10.3;10;0,1111;10;0,0254
D13B;Z92.2;8;0,0889;8;0,0204
D13B;M81.99;7;0,0778;7;0,0178
D13B;I10.00;6;0,0667;6;0,0153
D13B;I48.9;6;0,0667;6;0,0153
D13B;I49.9;6;0,0667;6;0,0153
D13B;H65.2;5;0,0556;5;0,0127
D13B;I69.4;5;0,0556;5;0,0127
D13B;E78.0;4;0,0444;4;0,0102
D13B;H65.3;4;0,0444;4;0,0102
D13B;I25.19;4;0,0444;4;0,0102
D13B;I50.9;4;0,0444;4;0,0102
D13B;K08.0;4;0,0444;4;0,0102
D13B;R26.8;4;0,0444;4;0,0102
D13B;Z60;4;0,0444;4;0,0102
D13B;Z86.7;4;0,0444;4;0,0102
D13B;Z95.2;4;0,0444;4;0,0102
D22B;Z92.1;33;0,44;33;0,0759
D22B;K08.3;23;0,3067;23;0,0529
D22B;I10.00;16;0,2133;16;0,0368
D22B;I10.90;14;0,1867;14;0,0322
D22B;K10.3;9;0,12;9;0,0207
D22B;K08.0;7;0,0933;7;0,0161
D22B;Z92.2;7;0,0933;7;0,0161
D22B;E78.2;6;0,08;6;0,0138
D22B;I50.9;6;0,08;6;0,0138
D22B;K02.2;6;0,08;6;0,0138
D22B;E05.9;5;0,0667;5;0,0115
D22B;E10.90;5;0,0667;5;0,0115
D22B;E11.90;5;0,0667;5;0,0115
D22B;I50.11;5;0,0667;5;0,0115
D22B;I69.4;5;0,0667;5;0,0115
D22B;K09.0;5;0,0667;5;0,0115
D22B;Z99.3;5;0,0667;5;0,0115
D22B;D68.9;4;0,0533;4;0,0092
D22B;I25.9;4;0,0533;4;0,0092
D22B;I48.0;4;0,0533;4;0,0092
D22B;I48.2;4;0,0533;4;0,0092
D22B;I48.9;4;0,0533;4;0,0092
D22B;K05.5;4;0,0533;4;0,0092
D22B;Z45.9;4;0,0533;4;0,0092
D22B;Z60;4;0,0533;4;0,0092
D28Z;K07.3;20;0,2174;20;0,177
D28Z;K07.1;8;0,087;8;0,0708
D28Z;R11;5;0,0543;5;0,0442
D30A;H61.3;62;0,2793;62;0,2385
D30A;I10.00;15;0,0676;15;0,0577
D30A;H72.8;9;0,0405;9;0,0346
D30A;J34.3;8;0,036;8;0,0308
D30A;R11;8;0,036;8;0,0308
D30A;H90.1;7;0,0315;7;0,0269
D30A;J34.2;6;0,027;6;0,0231
D30A;E03.8;4;0,018;4;0,0154
D30A;H61.8;4;0,018;4;0,0154
D30A;H65.3;4;0,018;4;0,0154
D30A;H71;4;0,018;4;0,0154
D30B;J35.2;417;0,1673;418;0,1869
D30B;J35.0;325;0,1304;334;0,1494
D30B;R11;103;0,0413;129;0,0577
D30B;J35.3;97;0,0389;111;0,0496
D30B;J35.1;75;0,0301;85;0,038
D30B;T81.0;73;0,0293;73;0,0326
D30B;K14.8;67;0,0269;74;0,0331
D30B;Z11;50;0,0201;50;0,0224
D30B;H65.4;49;0,0197;51;0,0228
D30B;I10.00;38;0,0152;40;0,0179
D30B;G47.31;38;0,0152;38;0,017
D30B;H65.2;37;0,0148;53;0,0237
D30B;H65.9;32;0,0128;33;0,0148
D30B;H65.3;31;0,0124;34;0,0152
D30B;K30;31;0,0124;31;0,0139
D30B;J03.9;24;0,0096;24;0,0107
D30B;E03.8;22;0,0088;22;0,0098
D30B;J34.3;19;0,0076;19;0,0085
D30B;R07.0;17;0,0068;17;0,0076
D30B;R52.0;17;0,0068;17;0,0076
D30B;J38.2;12;0,0048;12;0,0054
D30B;J45.9;12;0,0048;12;0,0054
D30B;Z88.0;12;0,0048;12;0,0054
D30B;J35.8;11;0,0044;12;0,0054
D30B;E03.9;11;0,0044;11;0,0049
D30B;J38.4;10;0,004;10;0,0045
D30B;Y57.9;10;0,004;10;0,0045
D30B;R50.9;9;0,0036;11;0,0049
D30B;I88.9;9;0,0036;9;0,004
D30B;J36;9;0,0036;9;0,004
D30B;E11.90;8;0,0032;8;0,0036
D30B;H92.0;8;0,0032;8;0,0036
D30B;J45.0;7;0,0028;8;0,0036
D30B;E66.00;7;0,0028;7;0,0031
D30B;E66.02;7;0,0028;7;0,0031
D30B;T88.5;7;0,0028;7;0,0031
D30B;Z88.8;7;0,0028;7;0,0031
D30B;E86;6;0,0024;6;0,0027
D30B;F17.1;6;0,0024;6;0,0027
D30B;I10.01;6;0,0024;6;0,0027
D30B;J38.3;6;0,0024;6;0,0027
D30B;R06.5;6;0,0024;6;0,0027
D30B;Z53;6;0,0024;6;0,0027
D30B;Z88.1;6;0,0024;6;0,0027
D30B;E66.90;5;0,002;6;0,0027
D30B;J39.2;5;0,002;6;0,0027
D30B;R51;5;0,002;5;0,0022
D30B;Z91.0;5;0,002;5;0,0022
D30B;E06.3;4;0,0016;5;0,0022
D30B;F32.9;4;0,0016;5;0,0022
D30B;I88.1;4;0,0016;5;0,0022
D30B;T88.4;4;0,0016;5;0,0022
D30B;E66.81;4;0,0016;4;0,0018
D30B;G47.39;4;0,0016;4;0,0018
D30B;J37.0;4;0,0016;4;0,0018
D30B;J38.1;4;0,0016;4;0,0018
D30B;J41.0;4;0,0016;4;0,0018
D30B;J42;4;0,0016;4;0,0018
D30B;K21.9;4;0,0016;4;0,0018
D30B;R03.0;4;0,0016;4;0,0018
D30B;R04.0;4;0,0016;4;0,0018
D30B;R13.9;4;0,0016;4;0,0018
D30B;R42;4;0,0016;4;0,0018
D30B;Y84.9;4;0,0016;4;0,0018
D30B;Z48.8;4;0,0016;4;0,0018
D30B;Z74.1;4;0,0016;4;0,0018
D30B;Z86.7;4;0,0016;4;0,0018
D37B;J34.3;106;0,7361;108;0,2455
D37B;J34.2;105;0,7292;107;0,2432
D37B;J32.0;58;0,4028;58;0,1318
D37B;M95.0;33;0,2292;35;0,0795
D37B;J34.8;15;0,1042;15;0,0341
D37B;R06.88;15;0,1042;15;0,0341
D37B;R06.5;14;0,0972;14;0,0318
D37B;R51;14;0,0972;14;0,0318
D37B;R11;8;0,0556;8;0,0182
D37B;S02.2;7;0,0486;7;0,0159
D37B;G47.31;5;0,0347;5;0,0114
D37B;R43.0;4;0,0278;4;0,0091
D38Z;J34.3;1095;0,7912;1148;0,473
D38Z;J34.2;397;0,2868;397;0,1636
D38Z;I10.00;76;0,0549;77;0,0317
D38Z;T81.0;40;0,0289;41;0,0169
D38Z;R11;37;0,0267;37;0,0152
D38Z;R51;27;0,0195;27;0,0111
D38Z;E03.8;25;0,0181;25;0,0103
D38Z;M95.0;23;0,0166;31;0,0128
D38Z;Z11;23;0,0166;23;0,0095
D38Z;J35.2;21;0,0152;23;0,0095
D38Z;J35.0;19;0,0137;19;0,0078
D38Z;G47.31;18;0,013;18;0,0074
D38Z;R06.88;18;0,013;18;0,0074
D38Z;R52.0;17;0,0123;17;0,007
D38Z;E11.90;13;0,0094;13;0,0054
D38Z;Y69;13;0,0094;13;0,0054
D38Z;Z60;13;0,0094;13;0,0054
D38Z;K30;12;0,0087;12;0,0049
D38Z;R06.5;12;0,0087;12;0,0049
D38Z;J32.4;11;0,0079;11;0,0045
D38Z;R04.0;9;0,0065;10;0,0041
D38Z;J45.9;8;0,0058;8;0,0033
D38Z;Q67.4;8;0,0058;8;0,0033
D38Z;Z88.0;8;0,0058;8;0,0033
D38Z;J32.0;7;0,0051;7;0,0029
D38Z;J45.8;7;0,0051;7;0,0029
D38Z;R42;7;0,0051;7;0,0029
D38Z;T88.5;7;0,0051;7;0,0029
D38Z;E66.00;6;0,0043;6;0,0025
D38Z;E66.80;6;0,0043;6;0,0025
D38Z;E79.0;6;0,0043;6;0,0025
D38Z;E89.0;6;0,0043;6;0,0025
D38Z;H65.3;6;0,0043;6;0,0025
D38Z;I10.01;6;0,0043;6;0,0025
D38Z;J34.8;6;0,0043;6;0,0025
D38Z;J45.0;6;0,0043;6;0,0025
D38Z;Z86.7;6;0,0043;6;0,0025
D38Z;Z88.6;6;0,0043;6;0,0025
D38Z;D68.5;5;0,0036;5;0,0021
D38Z;E03.9;5;0,0036;5;0,0021
D38Z;E66.01;5;0,0036;5;0,0021
D38Z;E78.5;5;0,0036;5;0,0021
D38Z;Z92.2;5;0,0036;5;0,0021
D38Z;E78.2;4;0,0029;4;0,0016
D38Z;F32.9;4;0,0029;4;0,0016
D38Z;I10.90;4;0,0029;4;0,0016
D38Z;J35.3;4;0,0029;4;0,0016
D38Z;J38.3;4;0,0029;4;0,0016
D38Z;K13.7;4;0,0029;4;0,0016
D38Z;K59.0;4;0,0029;4;0,0016
D38Z;S00.1;4;0,0029;4;0,0016
D38Z;Z48.0;4;0,0029;4;0,0016
D38Z;Z88.8;4;0,0029;4;0,0016
D38Z;Z92.1;4;0,0029;4;0,0016
D40Z;K04.5;43;0,4674;43;0,0741
D40Z;Z92.1;32;0,3478;32;0,0552
D40Z;I10.00;28;0,3043;28;0,0483
D40Z;K08.3;26;0,2826;26;0,0448
D40Z;D68.9;24;0,2609;24;0,0414
D40Z;K10.28;19;0,2065;19;0,0328
D40Z;Z95.0;14;0,1522;14;0,0241
D40Z;E11.90;12;0,1304;12;0,0207
D40Z;F03;10;0,1087;10;0,0172
D40Z;I10.90;9;0,0978;9;0,0155
D40Z;I50.9;9;0,0978;9;0,0155
D40Z;K03.6;9;0,0978;9;0,0155
D40Z;K05.3;8;0,087;8;0,0138
D40Z;Z99.3;8;0,087;8;0,0138
D40Z;K01.0;7;0,0761;7;0,0121
D40Z;K02.1;7;0,0761;7;0,0121
D40Z;F32.9;6;0,0652;6;0,0103
D40Z;I48.0;6;0,0652;6;0,0103
D40Z;T78.4;6;0,0652;6;0,0103
D40Z;Z95.5;6;0,0652;6;0,0103
D40Z;E14.80;5;0,0543;5;0,0086
D40Z;F01.0;5;0,0543;5;0,0086
D40Z;I25.29;5;0,0543;5;0,0086
D40Z;I69.4;5;0,0543;5;0,0086
D40Z;R15;5;0,0543;5;0,0086
D40Z;E03.8;4;0,0435;4;0,0069
D40Z;E78.2;4;0,0435;4;0,0069
D40Z;G40.6;4;0,0435;4;0,0069
D40Z;G81.0;4;0,0435;4;0,0069
D40Z;I25.9;4;0,0435;4;0,0069
D40Z;I48.2;4;0,0435;4;0,0069
D40Z;I49.9;4;0,0435;4;0,0069
D40Z;I50.11;4;0,0435;4;0,0069
D40Z;L23.3;4;0,0435;4;0,0069
D40Z;N39.42;4;0,0435;4;0,0069
D40Z;Z92.2;4;0,0435;4;0,0069
D40Z;Z95.1;4;0,0435;4;0,0069
D40Z;Z96.6;4;0,0435;4;0,0069
D61A;I10.00;35;0,2121;36;0,144
D61A;R42;17;0,103;18;0,072
D61A;E11.90;16;0,097;16;0,064
D61A;H93.1;16;0,097;16;0,064
D61A;H91.2;12;0,0727;12;0,048
D61A;Z92.1;9;0,0545;9;0,036
D61A;Z92.2;9;0,0545;9;0,036
D61A;I10.90;8;0,0485;8;0,032
D61A;E03.9;6;0,0364;6;0,024
D61A;H93.3;5;0,0303;5;0,02
D61A;F32.9;4;0,0242;4;0,016
D61A;H83.2;4;0,0242;4;0,016
D61B;E03.9;5;0,0658;5;0,0714
D61B;I10.00;5;0,0658;5;0,0714
D61B;I10.90;4;0,0526;4;0,0571
D61B;R42;4;0,0526;4;0,0571
D62Z;I10.00;20;0,1081;21;0,0792
D62Z;E11.90;17;0,0919;18;0,0679
D62Z;E86;14;0,0757;14;0,0528
D62Z;Y57.9;10;0,0541;10;0,0377
D62Z;Z92.1;10;0,0541;10;0,0377
D62Z;Z92.2;9;0,0486;9;0,034
D62Z;R51;7;0,0378;7;0,0264
D62Z;R11;6;0,0324;6;0,0226
D62Z;R50.9;6;0,0324;6;0,0226
D62Z;Z86.7;6;0,0324;6;0,0226
D62Z;J03.9;5;0,027;5;0,0189
D62Z;J03.8;4;0,0216;4;0,0151
D66Z;I10.00;25;0,2778;26;0,1469
D66Z;R13.9;9;0,10;9;0,0508
D66Z;E11.90;6;0,0667;6;0,0339
D66Z;Z92.2;5;0,0556;5;0,0282
D66Z;Z03.1;4;0,0444;4;0,0226
G67C;E86;45;0,5294;45;0,2381
G67C;Z03.8;8;0,0941;8;0,0423
G67C;I10.90;7;0,0824;7;0,037
G67C;Z92.1;6;0,0706;6;0,0317
G67C;E87.2;5;0,0588;5;0,0265
G67C;R11;5;0,0588;5;0,0265
G67C;E11.90;4;0,0471;4;0,0212
I10E;G55.1;65;0,5963;65;0,1738
I10E;I10.90;37;0,3394;37;0,0989
I10E;E11.90;16;0,1468;16;0,0428
I10E;Z74.1;15;0,1376;15;0,0401
I10E;G55.3;12;0,1101;12;0,0321
I10E;I10.00;10;0,0917;10;0,0267
I10E;R11;9;0,0826;9;0,0241
I10E;E03.9;7;0,0642;7;0,0187
I10E;M48.06;7;0,0642;7;0,0187
I10E;M51.2;7;0,0642;7;0,0187
I10E;M62.58;7;0,0642;7;0,0187
I10E;M99.63;7;0,0642;7;0,0187
I10E;E66.90;6;0,055;6;0,016
I10E;J42;6;0,055;6;0,016
I10E;M51.1;6;0,055;6;0,016
I10E;E78.0;5;0,0459;5;0,0134
I10E;M42.16;4;0,0367;4;0,0107
I10E;Z88.6;4;0,0367;4;0,0107
I10E;Z88.9;4;0,0367;4;0,0107
I10E;Z91.0;4;0,0367;4;0,0107
I10E;Z92.1;4;0,0367;4;0,0107
I10E;Z96.6;4;0,0367;4;0,0107
I10F;G55.1;106;0,7067;106;0,2573
I10F;I10.90;27;0,18;27;0,0655
I10F;I10.00;23;0,1533;23;0,0558
I10F;M54.16;15;0,10;15;0,0364
I10F;E66.90;13;0,0867;13;0,0316
I10F;M42.10;13;0,0867;13;0,0316
I10F;M51.0;12;0,08;12;0,0291
I10F;M48.06;10;0,0667;10;0,0243
I10F;J45.9;7;0,0467;7;0,017
I10F;M43.16;7;0,0467;7;0,017
I10F;M51.1;7;0,0467;7;0,017
I10F;E11.90;6;0,04;6;0,0146
I10F;E78.2;6;0,04;6;0,0146
I10F;E66.91;5;0,0333;5;0,0121
I10F;M51.2;5;0,0333;5;0,0121
I10F;M99.73;5;0,0333;5;0,0121
I10F;R11;5;0,0333;5;0,0121
I10F;G57.3;4;0,0267;4;0,0097
I10F;Z11;4;0,0267;4;0,0097
I10F;Z98.8;4;0,0267;4;0,0097
I16Z;M75.4;86;0,4115;87;0,1192
I16Z;I10.00;56;0,2679;56;0,0767
I16Z;M75.5;42;0,201;42;0,0575
I16Z;M19.91;26;0,1244;26;0,0356
I16Z;I10.90;25;0,1196;25;0,0342
I16Z;E11.90;23;0,11;23;0,0315
I16Z;M25.61;19;0,0909;19;0,026
I16Z;M75.1;18;0,0861;18;0,0247
I16Z;E03.8;17;0,0813;17;0,0233
I16Z;Z48.0;16;0,0766;16;0,0219
I16Z;Z74.0;16;0,0766;16;0,0219
I16Z;M19.81;15;0,0718;15;0,0205
I16Z;M75.3;15;0,0718;15;0,0205
I16Z;E66.00;13;0,0622;13;0,0178
I16Z;E78.2;12;0,0574;12;0,0164
I16Z;Z88.0;12;0,0574;12;0,0164
I16Z;M75.8;10;0,0478;10;0,0137
I16Z;M65.91;9;0,0431;9;0,0123
I16Z;M67.21;9;0,0431;9;0,0123
I16Z;Z88.8;9;0,0431;9;0,0123
I16Z;Z95.5;9;0,0431;9;0,0123
I16Z;Z96.6;9;0,0431;9;0,0123
I16Z;J45.9;8;0,0383;8;0,011
I16Z;M75.0;8;0,0383;8;0,011
I16Z;Z86.7;8;0,0383;8;0,011
I16Z;Z92.1;8;0,0383;8;0,011
I16Z;G47.39;7;0,0335;7;0,0096
I16Z;Z92.2;7;0,0335;7;0,0096
I16Z;E03.9;6;0,0287;6;0,0082
I16Z;E89.0;6;0,0287;6;0,0082
I16Z;J44.89;6;0,0287;6;0,0082
I16Z;Z88.6;6;0,0287;6;0,0082
I16Z;E66.02;5;0,0239;5;0,0068
I16Z;E66.90;5;0,0239;5;0,0068
I16Z;I25.22;5;0,0239;5;0,0068
I16Z;K21.9;5;0,0239;5;0,0068
I16Z;M19.01;5;0,0239;5;0,0068
I16Z;R11;5;0,0239;5;0,0068
I16Z;Z74.2;5;0,0239;5;0,0068
I16Z;E66.01;4;0,0191;4;0,0055
I16Z;E66.91;4;0,0191;4;0,0055
I16Z;E78.8;4;0,0191;4;0,0055
I16Z;F17.2;4;0,0191;4;0,0055
I16Z;M65.81;4;0,0191;4;0,0055
I16Z;T88.5;4;0,0191;4;0,0055
I18B;M94.26;90;0,4945;90;0,1112
I18B;M65.86;49;0,2692;49;0,0606
I18B;I10.00;46;0,2527;46;0,0569
I18B;M23.36;24;0,1319;24;0,0297
I18B;M23.4;20;0,1099;20;0,0247
I18B;E03.8;19;0,1044;19;0,0235
I18B;E11.90;19;0,1044;19;0,0235
I18B;I10.90;19;0,1044;19;0,0235
I18B;M23.33;19;0,1044;19;0,0235
I18B;M79.46;18;0,0989;18;0,0222
I18B;M22.4;17;0,0934;17;0,021
I18B;M23.32;17;0,0934;17;0,021
I18B;M67.86;16;0,0879;17;0,021
I18B;M23.89;14;0,0769;14;0,0173
I18B;M65.96;13;0,0714;13;0,0161
I18B;E66.00;12;0,0659;12;0,0148
I18B;E78.2;12;0,0659;12;0,0148
I18B;I97.9;11;0,0604;11;0,0136
I18B;Z92.2;11;0,0604;11;0,0136
I18B;E66.01;10;0,0549;10;0,0124
I18B;M65.80;10;0,0549;10;0,0124
I18B;Z86.7;9;0,0495;9;0,0111
I18B;Z96.6;9;0,0495;9;0,0111
I18B;M17.9;8;0,044;8;0,0099
I18B;M67.36;8;0,044;8;0,0099
I18B;Z74.1;8;0,044;8;0,0099
I18B;Z88.6;8;0,044;8;0,0099
I18B;E66.90;7;0,0385;7;0,0087
I18B;E66.91;7;0,0385;7;0,0087
I18B;M17.1;7;0,0385;7;0,0087
I18B;Z88.0;7;0,0385;7;0,0087
I18B;Z88.8;7;0,0385;7;0,0087
I18B;Z88.9;7;0,0385;7;0,0087
I18B;Z95.5;7;0,0385;7;0,0087
I18B;M23.22;6;0,033;6;0,0074
I18B;M23.99;6;0,033;6;0,0074
I18B;N40;6;0,033;6;0,0074
I18B;Z91.0;6;0,033;6;0,0074
I18B;G47.39;5;0,0275;5;0,0062
I18B;M23.23;5;0,0275;5;0,0062
I18B;M23.26;5;0,0275;5;0,0062
I18B;M23.35;5;0,0275;5;0,0062
I18B;M65.89;5;0,0275;5;0,0062
I18B;M94.96;5;0,0275;5;0,0062
I18B;Z92.1;5;0,0275;5;0,0062
I18B;Z98.8;5;0,0275;5;0,0062
I18B;K21.9;4;0,022;4;0,0049
I18B;M23.39;4;0,022;4;0,0049
I18B;M23.51;4;0,022;4;0,0049
I18B;Z95.0;4;0,022;4;0,0049
I20C;M65.87;14;0,1842;14;0,0569
I20C;I10.00;13;0,1711;13;0,0528
I20C;M20.1;13;0,1711;13;0,0528
I20C;M20.4;12;0,1579;12;0,0488
I20C;M25.37;10;0,1316;10;0,0407
I20C;M20.2;9;0,1184;9;0,0366
I20C;M77.4;7;0,0921;7;0,0285
I20C;Z88.9;7;0,0921;7;0,0285
I20C;E66.00;6;0,0789;6;0,0244
I20C;M79.67;6;0,0789;6;0,0244
I20C;M24.07;5;0,0658;5;0,0203
I20C;M24.57;5;0,0658;5;0,0203
I20C;M25.57;5;0,0658;5;0,0203
I20C;Z46.7;5;0,0658;5;0,0203
I20C;Z48.0;5;0,0658;5;0,0203
I20C;E03.8;4;0,0526;4;0,0163
I20C;I10.90;4;0,0526;4;0,0163
I20C;M20.3;4;0,0526;4;0,0163
I20C;M21.6;4;0,0526;4;0,0163
I20C;R26.8;4;0,0526;4;0,0163
I20C;Z74.0;4;0,0526;4;0,0163
I20G;I10.00;14;0,1333;14;0,0536
I20G;I10.90;13;0,1238;13;0,0498
I20G;M89.97;11;0,1048;12;0,046
I20G;M20.1;9;0,0857;9;0,0345
I20G;R11;9;0,0857;9;0,0345
I20G;Z88.6;8;0,0762;8;0,0307
I20G;Z88.8;8;0,0762;8;0,0307
I20G;J45.9;7;0,0667;7;0,0268
I20G;Z47.0;6;0,0571;6;0,023
I20G;Z88.0;6;0,0571;6;0,023
I20G;Z98.8;6;0,0571;6;0,023
I20G;E66.90;5;0,0476;5;0,0192
I20G;M20.3;5;0,0476;5;0,0192
I20G;R42;5;0,0476;5;0,0192
I20G;E11.90;4;0,0381;4;0,0153
I20G;M20.5;4;0,0381;4;0,0153
I20G;Z46.7;4;0,0381;4;0,0153
I20G;Z48.0;4;0,0381;4;0,0153
I20G;Z74.0;4;0,0381;4;0,0153
I27D;I10.00;24;0,1341;24;0,0439
I27D;Z47.0;23;0,1285;23;0,042
I27D;M75.5;21;0,1173;21;0,0384
I27D;M75.4;18;0,1006;18;0,0329
I27D;M65.87;16;0,0894;16;0,0293
I27D;I10.90;14;0,0782;14;0,0256
I27D;S93.43;12;0,067;12;0,0219
I27D;M19.91;11;0,0615;11;0,0201
I27D;M76.6;11;0,0615;11;0,0201
I27D;S93.41;11;0,0615;11;0,0201
I27D;E11.90;10;0,0559;10;0,0183
I27D;E66.90;10;0,0559;10;0,0183
I27D;Z88.0;10;0,0559;10;0,0183
I27D;Z48.0;9;0,0503;9;0,0165
I27D;M75.2;8;0,0447;8;0,0146
I27D;M94.26;8;0,0447;8;0,0146
I27D;E66.00;7;0,0391;7;0,0128
I27D;R11;7;0,0391;7;0,0128
I27D;S93.42;7;0,0391;7;0,0128
I27D;E78.2;6;0,0335;6;0,011
I27D;F17.2;6;0,0335;6;0,011
I27D;J45.0;6;0,0335;6;0,011
I27D;Z86.7;6;0,0335;6;0,011
I27D;Z88.6;6;0,0335;6;0,011
I27D;Z88.8;6;0,0335;6;0,011
I27D;E66.01;5;0,0279;5;0,0091
I27D;Z88.9;5;0,0279;5;0,0091
I27D;Z96.6;5;0,0279;5;0,0091
I27D;E03.8;4;0,0223;4;0,0073
I27D;J45.9;4;0,0223;4;0,0073
I27D;M19.97;4;0,0223;4;0,0073
I27D;M23.22;4;0,0223;4;0,0073
I27D;M23.89;4;0,0223;4;0,0073
I27D;M24.57;4;0,0223;4;0,0073
I27D;M65.96;4;0,0223;4;0,0073
I27D;M67.0;4;0,0223;4;0,0073
I27D;M67.43;4;0,0223;4;0,0073
I27D;M67.87;4;0,0223;4;0,0073
I27D;M71.2;4;0,0223;4;0,0073
I27D;M77.9;4;0,0223;4;0,0073
I27D;M89.97;4;0,0223;4;0,0073
I27D;S93.40;4;0,0223;4;0,0073
I27D;Z46.7;4;0,0223;4;0,0073
I27D;Z91.0;4;0,0223;4;0,0073
I29B;M75.4;119;0,5694;120;0,1542
I29B;M75.1;87;0,4163;89;0,1144
I29B;I10.00;56;0,2679;56;0,072
I29B;M75.5;43;0,2057;43;0,0553
I29B;M19.91;23;0,11;23;0,0296
I29B;M75.2;18;0,0861;18;0,0231
I29B;E03.8;16;0,0766;16;0,0206
I29B;Z92.2;16;0,0766;16;0,0206
I29B;E11.90;15;0,0718;15;0,0193
I29B;I10.90;14;0,067;14;0,018
I29B;E66.00;12;0,0574;12;0,0154
I29B;M19.01;12;0,0574;12;0,0154
I29B;M67.21;11;0,0526;11;0,0141
I29B;M75.3;11;0,0526;11;0,0141
I29B;Z95.5;11;0,0526;11;0,0141
I29B;Z48.0;10;0,0478;10;0,0129
I29B;Z74.0;10;0,0478;10;0,0129
I29B;E78.2;9;0,0431;9;0,0116
I29B;M75.8;9;0,0431;9;0,0116
I29B;Z46.7;8;0,0383;8;0,0103
I29B;M25.31;7;0,0335;8;0,0103
I29B;G47.39;6;0,0287;6;0,0077
I29B;Z88.0;6;0,0287;6;0,0077
I29B;Z88.8;6;0,0287;6;0,0077
I29B;Z96.6;6;0,0287;6;0,0077
I29B;E03.9;5;0,0239;5;0,0064
I29B;E78.8;5;0,0239;5;0,0064
I29B;E79.0;5;0,0239;5;0,0064
I29B;I25.22;5;0,0239;5;0,0064
I29B;I83.9;5;0,0239;5;0,0064
I29B;K21.9;5;0,0239;5;0,0064
I29B;M75.0;5;0,0239;5;0,0064
I29B;E66.01;4;0,0191;4;0,0051
I29B;E66.80;4;0,0191;4;0,0051
I29B;E78.5;4;0,0191;4;0,0051
I29B;I25.11;4;0,0191;4;0,0051
I29B;I48.0;4;0,0191;4;0,0051
I29B;M65.91;4;0,0191;4;0,0051
I29B;N40;4;0,0191;4;0,0051
I29B;R11;4;0,0191;4;0,0051
I29B;R42;4;0,0191;4;0,0051
I29B;Z86.7;4;0,0191;4;0,0051
I29B;Z92.1;4;0,0191;4;0,0051
I30Z;M94.26;54;0,4821;54;0,1521
I30Z;M65.96;29;0,2589;29;0,0817
I30Z;Z88.9;25;0,2232;25;0,0704
I30Z;M65.80;21;0,1875;21;0,0592
I30Z;M23.89;20;0,1786;20;0,0563
I30Z;Z74.1;14;0,125;14;0,0394
I30Z;M23.33;13;0,1161;13;0,0366
I30Z;Z47.0;12;0,1071;12;0,0338
I30Z;M23.36;10;0,0893;10;0,0282
I30Z;M23.81;10;0,0893;10;0,0282
I30Z;M23.4;9;0,0804;9;0,0254
I30Z;M65.89;9;0,0804;9;0,0254
I30Z;R11;8;0,0714;8;0,0225
I30Z;M23.22;6;0,0536;6;0,0169
I30Z;I10.90;5;0,0446;5;0,0141
I30Z;M23.23;5;0,0446;5;0,0141
I30Z;Z86.7;5;0,0446;5;0,0141
I30Z;M23.35;4;0,0357;4;0,0113
I30Z;M23.84;4;0,0357;4;0,0113
I30Z;M65.86;4;0,0357;4;0,0113
I30Z;S83.53;4;0,0357;4;0,0113
I44B;I10.00;238;0,3645;238;0,0739
