ko_Pepp;ko_BereichNr;ko_KArt1;ko_KArt2;ko_KArt3a;ko_KArt3b;ko_KArt3c;ko_KArt3;ko_KArt4a;ko_KArt4b;ko_KArt5;ko_KArt6a;ko_KArt6b;ko_KArt6c;ko_KArt7;ko_KArt8
PA04C;26;0,05;0,03;0,00;0,01;0,01;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
PA04C;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PA04C;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PA04C;8;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,01
PA04C;9;0,20;0,00;0,00;0,00;0,00;0,23;0,00;0,00;0,00;0,03;0,00;0,58;0,09;0,13
PA04C;10;0,07;0,00;0,00;0,00;0,00;0,45;0,01;0,00;0,00;0,48;0,01;0,81;0,06;0,21
PA04C;11;0,38;0,09;0,00;0,00;0,00;0,49;0,00;0,00;0,00;0,04;0,00;0,08;0,09;0,25
PA04C;12;0,01;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,04;0,00;0,01
PA04C;13;0,35;0,45;0,00;0,00;0,00;0,20;0,01;0,00;0,00;0,03;0,00;0,00;0,05;0,24
PA14A;21;24,28;70,78;5,82;3,48;3,60;2,52;1,44;0,12;0,00;1,70;0,03;0,33;9,68;50,58
PA14A;22;9,88;31,35;1,46;1,41;1,35;0,38;0,60;0,14;0,00;0,72;0,02;0,20;3,88;17,57
PA14A;23;5,31;11,37;3,86;0,93;0,40;0,00;0,09;0,02;0,00;0,15;0,00;0,03;0,00;0,00
PA14A;24;0,00;0,01;0,04;0,00;0,75;0,00;0,00;0,00;0,00;0,01;0,01;0,04;0,04;0,34
PA14A;25;0,14;0,35;0,09;0,08;3,90;0,06;0,01;0,00;0,00;0,19;0,00;0,14;0,17;1,85
PA14A;26;0,00;0,01;0,08;0,07;0,05;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
PA14A;4;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,18
PA14A;5;0,02;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PA14A;8;0,04;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,01;0,01;0,00;0,02;0,02
PA14A;9;0,23;0,00;0,00;0,00;0,00;0,26;0,01;0,00;0,00;0,05;0,02;0,36;0,10;0,17
PA14A;10;0,08;0,00;0,00;0,00;0,00;0,46;0,01;0,01;0,00;0,49;0,00;1,11;0,06;0,21
PA14A;11;0,35;0,06;0,00;0,00;0,00;0,40;0,00;0,00;0,00;0,04;0,00;0,08;0,07;0,19
PA14A;12;0,01;0,00;0,00;0,00;0,00;0,08;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,03
PA14A;13;0,49;0,44;0,01;0,00;0,00;0,24;0,01;0,00;0,00;0,05;0,00;0,00;0,07;0,28
PA14B;21;25,39;69,29;6,33;4,10;3,78;2,28;1,24;0,07;0,00;1,30;0,03;0,22;11,70;56,13
PA14B;22;5,19;13,95;0,61;0,65;0,51;0,15;0,25;0,01;0,00;0,26;0,01;0,08;1,99;9,23
PA14B;23;5,18;8,18;4,81;0,92;0,38;0,00;0,07;0,01;0,00;0,10;0,00;0,05;0,00;0,03
PA14B;24;0,00;0,01;0,01;0,00;0,79;0,00;0,00;0,00;0,00;0,01;0,03;0,04;0,06;0,36
PA14B;25;0,03;0,17;0,02;0,02;4,21;0,14;0,01;0,00;0,00;0,20;0,00;0,12;0,22;1,85
PA14B;26;0,03;0,03;0,06;0,03;0,03;0,01;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,04
PA14B;4;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,01
PA14B;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PA14B;8;0,03;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,02;0,01;0,01
PA14B;9;0,14;0,00;0,00;0,00;0,00;0,14;0,00;0,00;0,00;0,02;0,00;0,30;0,06;0,09
PA14B;10;0,07;0,00;0,00;0,00;0,00;0,46;0,01;0,00;0,00;0,50;0,00;0,86;0,06;0,21
PA14B;11;0,34;0,12;0,00;0,00;0,00;0,35;0,00;0,00;0,00;0,04;0,01;0,09;0,07;0,19
PA14B;12;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,01
PA14B;13;0,46;0,46;0,00;0,00;0,00;0,27;0,01;0,00;0,00;0,05;0,00;0,00;0,06;0,28
PA15A;21;10,73;38,15;1,41;1,58;2,01;0,86;0,76;0,05;0,00;1,25;0,07;0,18;5,06;23,42
PA15A;22;24,76;93,25;2,82;3,41;3,43;0,88;1,83;0,14;0,00;2,97;0,06;0,53;12,31;49,64
PA15A;23;3,59;24,67;0,35;0,83;0,21;0,00;0,17;0,00;0,00;0,24;0,00;0,00;0,00;0,05
PA15A;24;0,00;0,00;0,00;0,00;2,24;0,00;0,00;0,00;0,00;0,02;0,00;0,07;0,09;0,96
PA15A;25;0,03;0,29;0,01;0,10;2,61;0,18;0,01;0,00;0,00;0,08;0,00;0,06;0,14;1,06
PA15A;26;0,01;0,02;0,00;0,06;0,06;0,10;0,00;0,00;0,00;0,00;0,00;0,02;0,01;0,06
PA15A;4;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,01
PA15A;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PA15A;8;0,03;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,02
PA15A;9;0,69;0,00;0,00;0,00;0,00;0,93;0,02;0,00;0,00;0,17;0,01;1,14;0,36;0,62
PA15A;10;0,09;0,00;0,00;0,00;0,00;0,71;0,03;0,02;0,00;0,79;0,03;1,79;0,09;0,28
PA15A;11;0,80;0,21;0,00;0,00;0,00;0,72;0,01;0,00;0,00;0,07;0,01;0,36;0,18;0,39
PA15A;12;0,03;0,01;0,00;0,00;0,00;0,15;0,00;0,00;0,00;0,00;0,00;0,03;0,00;0,04
PA15A;13;0,51;0,66;0,00;0,00;0,00;0,26;0,01;0,00;0,00;0,04;0,00;0,00;0,07;0,35
PA15B;21;13,60;46,66;1,76;1,94;2,43;0,89;0,96;0,03;0,00;1,40;0,15;0,23;6,54;29,58
PA15B;22;22,05;77,87;2,49;2,83;3,01;0,79;1,56;0,07;0,00;2,38;0,05;0,23;10,45;43,42
PA15B;23;3,18;16,18;0,47;0,89;0,26;0,00;0,11;0,00;0,00;0,14;0,00;0,01;0,01;0,08
PA15B;24;0,00;0,00;0,00;0,00;1,43;0,00;0,00;0,00;0,00;0,01;0,00;0,04;0,05;0,56
PA15B;25;0,02;0,29;0,02;0,09;3,19;0,21;0,01;0,00;0,00;0,10;0,00;0,28;0,20;1,28
PA15B;26;0,01;0,02;0,00;0,04;0,05;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,05
PA15B;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00
PA15B;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PA15B;8;0,04;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,02
PA15B;9;0,73;0,00;0,00;0,00;0,00;0,92;0,02;0,00;0,00;0,19;0,01;1,54;0,34;0,58
PA15B;10;0,09;0,00;0,00;0,00;0,00;0,68;0,02;0,00;0,00;0,68;0,05;1,71;0,10;0,30
PA15B;11;0,71;0,15;0,00;0,00;0,00;0,74;0,01;0,00;0,00;0,07;0,01;0,25;0,17;0,39
PA15B;12;0,02;0,01;0,00;0,00;0,00;0,13;0,00;0,00;0,00;0,01;0,00;0,01;0,00;0,04
PA15B;13;0,51;0,54;0,00;0,00;0,00;0,31;0,01;0,00;0,00;0,04;0,00;0,00;0,07;0,32
PA15C;21;19,28;62,08;2,88;2,97;3,07;1,05;1,34;0,06;0,00;1,61;0,10;0,30;9,62;42,88
PA15C;22;13,85;44,79;1,69;1,82;1,74;0,49;0,90;0,03;0,00;1,17;0,01;0,16;6,38;25,17
PA15C;23;3,42;13,45;1,06;1,03;0,20;0,00;0,08;0,00;0,00;0,11;0,00;0,01;0,02;0,20
PA15C;24;0,00;0,00;0,00;0,00;1,37;0,00;0,00;0,00;0,00;0,01;0,01;0,07;0,05;0,53
PA15C;25;0,02;0,22;0,02;0,13;3,68;0,18;0,00;0,00;0,00;0,14;0,00;0,09;0,18;1,33
PA15C;26;0,10;0,01;0,00;0,07;0,05;0,01;0,00;0,00;0,00;0,00;0,00;0,01;0,02;0,05
PA15C;4;0,02;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,01
PA15C;5;0,02;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PA15C;8;0,07;0,00;0,00;0,00;0,00;0,06;0,00;0,00;0,00;0,02;0,00;0,00;0,04;0,03
PA15C;9;0,70;0,00;0,00;0,00;0,00;0,83;0,02;0,01;0,00;0,15;0,03;1,57;0,37;0,49
PA15C;10;0,11;0,00;0,00;0,00;0,00;0,80;0,01;0,00;0,00;0,69;0,04;1,71;0,11;0,33
PA15C;11;0,72;0,18;0,00;0,00;0,00;0,74;0,01;0,00;0,00;0,08;0,00;0,14;0,16;0,41
PA15C;12;0,01;0,00;0,00;0,00;0,00;0,07;0,00;0,00;0,00;0,00;0,00;0,03;0,00;0,02
PA15C;13;0,45;0,43;0,00;0,00;0,00;0,32;0,01;0,00;0,00;0,04;0,00;0,00;0,08;0,30
PK01A;21;25,31;89,84;11,12;6,42;3,68;2,09;0,54;0,13;0,00;1,21;0,00;0,07;12,43;54,95
PK01A;22;23,17;94,82;9,50;5,61;4,29;0,63;0,67;0,03;0,00;1,02;0,00;0,07;9,51;45,75
PK01A;23;9,96;41,34;6,53;1,48;0,39;0,00;0,01;0,00;0,00;0,07;0,00;0,00;0,00;0,00
PK01A;24;0,00;0,04;0,00;0,00;0,72;0,00;0,00;0,00;0,00;0,03;0,00;0,02;0,05;0,26
PK01A;25;0,00;1,37;0,00;0,01;6,73;0,18;0,00;0,00;0,00;0,20;0,00;0,17;0,40;2,55
PK01A;26;0,00;0,01;0,00;0,00;0,69;0,11;0,00;0,00;0,00;0,01;0,00;0,17;0,03;0,12
PK01A;9;0,05;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,05;0,02;0,03
PK01A;10;0,02;0,00;0,00;0,00;0,00;0,26;0,00;0,00;0,00;0,16;0,00;0,46;0,04;0,10
PK01A;11;0,17;0,03;0,00;0,00;0,00;0,63;0,00;0,00;0,00;0,03;0,00;0,41;0,06;0,23
PK01A;13;0,14;0,19;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,09
PK01B;21;40,70;146,10;18,85;10,24;7,54;5,50;1,10;0,01;0,00;2,19;0,00;0,07;17,57;88,10
PK01B;22;1,38;4,34;0,40;0,33;0,17;0,18;0,03;0,00;0,00;0,06;0,00;0,00;0,56;2,66
PK01B;23;7,84;25,40;10,40;1,16;1,27;0,00;0,02;0,02;0,00;0,08;0,00;0,00;0,00;0,00
PK01B;24;0,00;0,08;0,00;0,00;1,08;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,05;0,41
PK01B;25;0,00;2,07;0,01;0,16;6,62;0,36;0,00;0,00;0,00;0,19;0,00;0,00;0,47;3,26
PK01B;26;0,00;0,00;0,00;0,00;0,39;0,02;0,00;0,00;0,00;0,00;0,00;0,04;0,01;0,06
PK01B;4;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK01B;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK01B;9;0,07;0,00;0,00;0,00;0,00;0,06;0,00;0,00;0,00;0,01;0,00;0,09;0,02;0,03
PK01B;10;0,04;0,00;0,00;0,00;0,00;0,36;0,00;0,00;0,00;0,24;0,00;0,16;0,05;0,15
PK01B;11;0,31;0,01;0,00;0,00;0,00;0,48;0,00;0,00;0,00;0,03;0,00;0,09;0,07;0,26
PK01B;12;0,00;0,00;0,00;0,00;0,00;0,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PK01B;13;0,25;0,08;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,01;0,00;0,00;0,03;0,13
PK02A;21;19,28;85,15;10,44;4,38;2,95;1,72;0,57;0,01;0,00;0,86;0,00;0,08;10,12;43,11
PK02A;22;28,82;102,04;8,48;5,46;2,72;0,49;0,35;0,01;0,00;0,98;0,00;0,06;11,18;55,20
PK02A;23;9,55;45,01;7,09;1,34;0,29;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,00
PK02A;24;0,00;0,02;0,00;0,00;0,67;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,02;0,19
PK02A;25;0,00;1,15;0,00;0,44;6,82;0,04;0,01;0,00;0,00;0,24;0,00;0,76;0,40;2,75
PK02A;26;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00
PK02A;4;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK02A;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK02A;9;0,11;0,00;0,00;0,00;0,00;0,12;0,01;0,00;0,00;0,01;0,00;0,18;0,05;0,07
PK02A;10;0,07;0,00;0,00;0,00;0,00;0,76;0,00;0,00;0,00;0,64;0,00;4,56;0,11;0,32
PK02A;11;0,09;0,01;0,00;0,00;0,00;0,73;0,00;0,00;0,00;0,02;0,00;0,25;0,04;0,15
PK02A;12;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,00
PK02A;13;0,10;0,07;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
PK02B;21;32,64;113,73;12,15;5,37;4,52;7,82;0,90;0,02;0,00;1,40;0,00;0,05;14,63;61,85
PK02B;22;7,81;27,63;2,37;1,69;1,31;0,18;0,11;0,01;0,00;0,62;0,00;0,03;4,30;16,54
PK02B;23;13,27;28,21;5,35;1,74;0,56;0,00;0,00;0,00;0,00;0,02;0,00;0,03;0,00;0,00
PK02B;24;0,00;0,11;0,00;0,00;0,38;0,00;0,00;0,00;0,00;0,01;0,00;0,05;0,02;0,18
PK02B;25;0,02;1,46;0,01;0,03;3,49;0,25;0,00;0,00;0,00;0,37;0,00;1,96;0,33;1,41
PK02B;26;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,02
PK02B;9;0,10;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,01;0,00;0,41;0,02;0,06
PK02B;10;0,62;0,00;0,00;0,00;0,00;2,18;0,02;0,00;0,00;1,75;0,00;2,46;0,25;0,83
PK02B;11;0,11;0,00;0,00;0,00;0,00;0,48;0,00;0,00;0,00;0,02;0,00;0,15;0,03;0,12
PK02B;12;0,00;0,00;0,00;0,00;0,00;0,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PK02B;13;0,54;0,14;0,00;0,00;0,00;0,19;0,01;0,00;0,00;0,03;0,00;0,00;0,05;0,20
PK03Z;21;29,46;112,44;11,79;5,77;5,41;3,47;0,70;0,03;0,00;1,65;0,00;0,14;14,84;62,51
PK03Z;22;18,56;61,31;5,56;3,49;2,60;1,02;0,40;0,01;0,00;0,82;0,00;0,30;7,21;33,38
PK03Z;23;11,74;31,75;5,00;0,93;0,35;0,00;0,01;0,00;0,00;0,03;0,00;0,05;0,00;0,00
PK03Z;24;0,00;0,09;0,00;0,00;0,84;0,00;0,00;0,00;0,00;0,05;0,00;0,02;0,05;0,36
PK03Z;25;0,00;1,33;0,01;0,25;5,53;0,23;0,01;0,00;0,00;0,20;0,00;0,39;0,63;2,83
PK03Z;26;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PK03Z;4;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,01
PK03Z;5;0,02;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK03Z;8;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00
PK03Z;9;0,35;0,00;0,00;0,00;0,00;0,29;0,01;0,00;0,00;0,03;0,00;0,67;0,13;0,17
PK03Z;10;0,08;0,00;0,00;0,00;0,00;0,48;0,00;0,00;0,00;0,35;0,00;1,40;0,08;0,23
PK03Z;11;0,25;0,02;0,00;0,00;0,00;0,67;0,00;0,00;0,00;0,05;0,00;0,43;0,07;0,25
PK03Z;12;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,04;0,00;0,00
PK03Z;13;0,28;0,10;0,00;0,00;0,00;0,09;0,00;0,00;0,00;0,01;0,00;0,00;0,03;0,12
PK04A;21;28,20;96,95;11,44;6,55;4,37;2,84;0,65;0,01;0,00;1,48;0,01;0,07;12,57;59,38
PK04A;22;18,61;64,72;5,77;4,41;3,16;0,91;0,35;0,02;0,00;1,11;0,00;0,04;6,74;37,20
PK04A;23;14,40;30,56;9,17;1,60;0,62;0,00;0,02;0,01;0,00;0,09;0,00;0,02;0,00;0,00
PK04A;24;0,00;0,11;0,00;0,00;0,96;0,05;0,00;0,00;0,00;0,05;0,00;0,01;0,07;0,45
PK04A;25;0,01;3,65;0,01;0,34;5,65;0,15;0,02;0,00;0,00;0,24;0,00;0,14;0,60;3,72
PK04A;26;0,00;0,01;0,00;0,00;0,16;0,02;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,03
PK04A;4;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK04A;5;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK04A;9;0,07;0,00;0,00;0,00;0,00;0,07;0,00;0,00;0,00;0,01;0,00;0,09;0,03;0,04
PK04A;10;0,07;0,00;0,00;0,00;0,00;0,52;0,00;0,00;0,00;0,36;0,00;0,73;0,06;0,26
PK04A;11;0,19;0,01;0,00;0,00;0,00;0,47;0,01;0,00;0,00;0,02;0,00;0,14;0,05;0,18
PK04A;12;0,01;0,00;0,00;0,00;0,00;0,08;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,03
PK04A;13;0,27;0,19;0,00;0,00;0,00;0,07;0,00;0,01;0,00;0,01;0,00;0,00;0,03;0,13
PK04B;21;37,67;136,30;15,99;9,26;6,79;4,73;0,84;0,01;0,00;1,62;0,00;0,06;17,82;79,65
PK04B;22;4,05;12,32;1,15;0,69;0,49;0,23;0,09;0,00;0,00;0,18;0,00;0,00;1,35;7,97
PK04B;23;9,24;22,48;9,39;1,51;0,61;0,00;0,01;0,02;0,00;0,05;0,00;0,02;0,00;0,00
PK04B;24;0,00;0,07;0,00;0,00;0,96;0,00;0,00;0,00;0,00;0,04;0,00;0,03;0,04;0,40
PK04B;25;0,01;1,73;0,03;0,20;5,66;0,39;0,00;0,00;0,00;0,18;0,00;0,09;0,49;2,86
PK04B;26;0,00;0,01;0,00;0,00;0,15;0,06;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,03
PK04B;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00
PK04B;5;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK04B;8;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK04B;9;0,04;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,03;0,02;0,02
PK04B;10;0,04;0,00;0,00;0,00;0,00;0,32;0,00;0,00;0,00;0,18;0,00;0,28;0,05;0,13
PK04B;11;0,15;0,01;0,00;0,00;0,00;0,38;0,01;0,00;0,00;0,02;0,00;0,10;0,05;0,18
PK04B;12;0,00;0,00;0,00;0,00;0,00;0,05;0,00;0,00;0,00;0,00;0,00;0,03;0,00;0,01
PK04B;13;0,17;0,08;0,00;0,00;0,00;0,06;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,08
PK04C;21;33,61;125,84;14,93;7,07;6,30;3,41;0,69;0,02;0,00;1,48;0,00;0,07;17,05;76,62
PK04C;22;3,77;12,59;1,17;0,80;0,64;0,13;0,08;0,00;0,00;0,20;0,00;0,00;1,58;7,92
PK04C;23;9,51;17,73;9,08;1,32;0,33;0,00;0,01;0,00;0,00;0,04;0,00;0,03;0,00;0,00
PK04C;24;0,00;0,05;0,00;0,00;0,92;0,00;0,00;0,00;0,00;0,04;0,00;0,03;0,03;0,35
PK04C;25;0,02;1,21;0,02;0,18;5,80;0,24;0,01;0,00;0,00;0,21;0,00;0,36;0,51;2,95
PK04C;26;0,00;0,01;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PK04C;9;0,04;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,09;0,02;0,02
PK04C;10;0,05;0,00;0,00;0,00;0,00;0,32;0,00;0,00;0,00;0,25;0,00;0,52;0,05;0,14
PK04C;11;0,14;0,02;0,00;0,00;0,00;0,48;0,04;0,00;0,00;0,03;0,00;0,17;0,04;0,17
PK04C;12;0,00;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,01
PK04C;13;0,23;0,11;0,00;0,00;0,00;0,06;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,10
PK10A;21;36,17;105,10;15,42;9,16;4,41;5,29;0,94;0,01;0,00;1,59;0,01;0,05;15,95;72,78
PK10A;22;11,66;42,15;4,03;2,54;1,64;0,34;0,23;0,00;0,00;0,54;0,00;0,02;5,16;23,22
PK10A;23;12,76;36,05;11,76;0,86;1,77;0,00;0,03;0,00;0,00;0,17;0,00;0,00;0,00;0,00
PK10A;24;0,01;0,07;0,00;0,00;1,55;0,02;0,00;0,00;0,00;0,07;0,00;0,00;0,15;0,73
PK10A;25;0,02;3,13;0,18;0,08;9,26;0,68;0,01;0,00;0,00;0,24;0,00;0,01;1,03;4,73
PK10A;26;0,00;0,00;0,00;0,00;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,06
PK10A;4;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PK10A;5;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PK10A;8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,01
PK10A;9;0,13;0,00;0,00;0,00;0,00;0,11;0,00;0,00;0,00;0,01;0,00;0,24;0,04;0,06
PK10A;10;0,07;0,00;0,00;0,00;0,00;0,51;0,00;0,00;0,00;0,33;0,00;0,50;0,08;0,23
PK10A;11;0,33;0,02;0,00;0,00;0,00;0,57;0,05;0,00;0,00;0,05;0,00;0,12;0,08;0,39
PK10A;12;0,00;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,02
PK10A;13;0,10;0,04;0,00;0,00;0,00;0,06;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,06
PK10B;21;40,50;89,46;20,18;6,57;6,27;4,88;0,87;0,01;0,00;1,00;0,04;0,14;12,38;78,30
PK10B;22;2,40;6,86;0,66;0,27;0,09;0,02;0,05;0,00;0,00;0,10;0,00;0,00;0,82;4,41
PK10B;23;9,26;21,08;12,65;0,61;0,96;0,00;0,02;0,00;0,00;0,09;0,00;0,00;0,00;0,00
